wine_id,taster_number,points
96663,1,87
96664,1,87
96665,19,87
96666,20,87
96667,16,87
96668,19,87
96669,1,87
96670,16,87
96671,1,87
96672,1,87
96673,16,87
96674,16,87
96675,20,87
96676,20,87
96677,20,87
96678,20,87
96679,16,87
96680,15,87
96681,16,87
96682,13,85
96683,20,85
96684,18,85
96685,18,85
96686,15,85
96687,15,85
96688,20,85
96689,15,85
96690,13,85
96691,20,85
96692,13,85
96693,13,85
96694,16,85
96695,20,85
96696,20,85
96697,18,85
96698,13,85
96699,10,85
96700,20,85
96701,18,85
96702,20,85
96703,20,84
96704,13,84
96705,20,93
96706,20,93
96707,16,93
96708,20,93
96709,15,93
96710,16,93
96711,20,93
96712,20,93
96713,20,93
96714,20,92
96715,20,92
96716,20,92
96717,20,92
96718,19,92
96719,16,92
96720,15,92
96721,16,92
96722,16,92
96723,20,92
96724,20,92
96725,10,92
96726,20,92
96727,15,92
96728,16,92
96729,16,92
96730,20,92
96731,20,92
96732,20,92
96733,15,92
96734,20,92
96735,16,88
96736,16,88
96737,9,88
96738,1,88
96739,9,88
96740,17,88
96741,16,88
96742,16,88
96743,3,88
96744,16,88
96745,9,88
96746,12,88
96747,1,88
96748,13,88
96749,19,88
96750,13,88
96751,16,88
96752,16,88
96753,12,88
96754,3,88
96755,3,88
96756,16,88
96757,19,88
96758,19,88
96759,8,88
96760,15,88
96761,13,88
96762,12,88
96763,3,89
96764,14,89
96765,14,89
96766,3,89
96767,16,89
96768,12,89
96769,12,89
96770,13,89
96771,1,89
96772,12,89
96773,15,89
96774,16,89
96775,13,88
96776,13,88
96777,13,88
96778,13,88
96779,1,88
96780,12,88
96781,12,88
96782,16,88
96783,16,88
96784,3,88
96785,1,88
96786,19,88
96787,2,88
96788,19,88
96789,19,88
96790,14,88
96791,15,88
96792,15,88
96793,13,90
96794,15,90
96795,20,90
96796,15,90
96797,20,90
96798,20,90
96799,20,90
96800,15,90
96801,20,90
96802,20,90
96803,15,90
96804,20,90
96805,13,90
96806,15,90
96807,20,90
96808,13,90
96809,19,90
96810,19,90
96811,20,90
96812,20,90
96813,13,90
96814,20,90
96815,16,90
96816,16,90
96817,16,90
96818,20,90
96819,16,90
96820,16,90
96821,16,90
96822,16,90
96823,14,86
96824,13,86
96825,16,86
96826,16,86
96827,2,85
96828,10,85
96829,12,85
96830,15,85
96831,9,85
96832,16,85
96833,9,85
96834,3,85
96835,2,85
96836,16,85
96837,16,85
96838,16,85
96839,16,85
96840,2,85
96841,2,85
96842,16,85
96843,16,85
96844,2,85
96845,2,85
96846,16,85
96847,16,85
96848,16,85
96849,16,85
96850,2,85
96851,14,85
96852,20,91
96853,20,91
96854,16,91
96855,20,91
96856,20,91
96857,11,91
96858,20,91
96859,20,91
96860,20,91
96861,20,91
96862,20,91
96863,20,91
96864,20,91
96865,20,91
96866,20,91
96867,16,91
96868,19,91
96869,20,91
96870,11,91
96871,11,91
96872,16,91
96873,16,91
96874,16,91
96875,16,91
96876,20,91
96877,17,88
96878,15,88
96879,1,88
96880,1,88
96881,16,88
96882,19,88
96883,3,88
96884,16,88
96885,1,88
96886,19,88
96887,17,88
96888,17,88
96889,16,88
96890,17,88
96891,19,88
96892,13,88
96893,10,88
96894,19,88
96895,1,88
96896,1,88
96897,13,88
96898,1,88
96899,17,88
96900,16,88
96901,13,88
96902,1,88
96903,16,88
96904,13,88
96905,12,88
96906,12,88
96907,13,87
96908,13,87
96909,16,87
96910,15,87
96911,15,87
96912,16,87
96913,1,87
96914,1,87
96915,1,87
96916,16,87
96917,16,87
96918,19,87
96919,15,87
96920,16,87
96921,19,87
96922,19,87
96923,13,87
96924,13,86
96925,16,86
96926,1,86
96927,1,86
96928,15,86
96929,12,86
96930,12,86
96931,13,86
96932,15,86
96933,16,86
96934,15,86
96935,15,86
96936,16,86
96937,14,87
96938,1,87
96939,1,87
96940,10,87
96941,1,87
96942,1,87
96943,8,87
96944,16,87
96945,12,87
96946,1,87
96947,1,87
96948,8,87
96949,16,87
96950,16,87
96951,16,87
96952,1,87
96953,3,87
96954,17,87
96955,15,87
96956,17,87
96957,14,87
96958,12,87
96959,12,87
96960,16,87
96961,12,87
96962,13,87
96963,1,87
96964,16,87
96965,15,87
96966,17,87
96967,13,87
96968,13,87
96969,13,87
96970,16,87
96971,16,87
96972,16,87
96973,16,87
96974,16,87
96975,11,87
96976,16,87
96977,16,87
96978,12,87
96979,12,87
96980,13,87
96981,11,87
96982,12,87
96983,1,87
96984,1,87
96985,3,87
96986,3,87
96987,9,87
96988,3,87
96989,17,87
96990,13,87
96991,16,87
96992,16,87
96993,16,87
96994,16,87
96995,11,87
96996,17,87
96997,20,87
96998,20,87
96999,13,87
97000,15,87
97001,20,87
97002,15,87
97003,13,87
97004,20,87
97005,16,87
97006,20,87
97007,20,87
97008,20,87
97009,16,87
97010,16,87
97011,20,87
97012,20,87
97013,20,87
97014,13,87
97015,20,87
97016,20,87
97017,20,87
97018,20,87
97019,20,87
97020,20,87
97021,20,87
97022,16,87
97023,12,88
97024,12,88
97025,19,88
97026,3,88
97027,19,88
97028,4,88
97029,19,88
97030,1,88
97031,1,88
97032,9,88
97033,3,88
97034,12,88
97035,19,88
97036,15,88
97037,16,88
97038,3,88
97039,1,88
97040,15,88
97041,4,88
97042,4,88
97043,16,88
97044,17,88
97045,16,88
97046,1,88
97047,15,88
97048,10,88
97049,13,88
97050,1,88
97051,12,88
97052,12,88
97053,20,86
97054,3,86
97055,3,86
97056,20,86
97057,20,86
97058,10,86
97059,3,86
97060,13,86
97061,13,86
97062,11,86
97063,10,86
97064,20,86
97065,11,86
97066,13,86
97067,20,86
97068,16,86
97069,20,86
97070,13,86
97071,15,86
97072,13,86
97073,19,86
97074,20,86
97075,16,86
97076,20,86
97077,5,88
97078,1,88
97079,9,88
97080,19,88
97081,13,88
97082,14,88
97083,1,88
97084,16,88
97085,1,88
97086,16,88
97087,16,88
97088,13,88
97089,1,88
97090,12,88
97091,19,88
97092,19,88
97093,9,88
97094,15,88
97095,1,88
97096,5,88
97097,7,88
97098,16,88
97099,16,88
97100,9,88
97101,3,88
97102,8,88
97103,16,88
97104,19,88
97105,16,88
97106,13,83
97107,16,83
97108,16,83
97109,16,83
97110,16,83
97111,20,83
97112,17,83
97113,20,83
97114,20,83
97115,20,83
97116,13,82
97117,16,82
97118,20,82
97119,20,82
97120,13,82
97121,13,82
97122,16,82
97123,20,82
97124,20,82
97125,13,82
97126,20,82
97127,13,82
97128,20,82
97129,20,82
97130,13,82
97131,20,82
97132,20,82
97133,20,82
97134,19,88
97135,17,87
97136,10,87
97137,1,87
97138,8,87
97139,3,87
97140,19,87
97141,1,87
97142,16,87
97143,12,87
97144,3,87
97145,13,87
97146,9,87
97147,1,87
97148,16,87
97149,16,87
97150,16,87
97151,16,87
97152,16,87
97153,19,87
97154,12,87
97155,17,87
97156,1,87
97157,17,87
97158,15,87
97159,14,87
97160,17,87
97161,15,87
97162,16,87
97163,14,87
97164,13,82
97165,20,82
97166,20,82
97167,20,82
97168,13,82
97169,20,82
97170,20,82
97171,15,82
97172,15,82
97173,20,82
97174,16,82
97175,20,82
97176,13,82
97177,20,82
97178,20,81
97179,15,81
97180,20,81
97181,13,81
97182,13,80
97183,13,80
97184,13,80
97185,20,80
97186,20,80
97187,13,86
97188,20,86
97189,16,86
97190,20,86
97191,17,86
97192,13,86
97193,10,86
97194,1,86
97195,20,86
97196,15,86
97197,16,86
97198,16,86
97199,16,86
97200,16,86
97201,16,86
97202,3,86
97203,1,86
97204,1,86
97205,20,86
97206,3,86
97207,20,86
97208,3,86
97209,20,86
97210,16,86
97211,20,86
97212,16,86
97213,20,86
97214,20,86
97215,16,93
97216,19,93
97217,4,93
97218,19,93
97219,19,93
97220,16,93
97221,1,93
97222,4,93
97223,12,93
97224,17,93
97225,17,93
97226,12,93
97227,12,93
97228,1,93
97229,15,93
97230,1,93
97231,12,93
97232,19,93
97233,1,93
97234,16,93
97235,12,93
97236,12,93
97237,16,93
97238,16,93
97239,16,93
97240,16,93
97241,12,93
97242,12,93
97243,16,93
97244,12,93
97245,10,92
97246,20,92
97247,20,92
97248,20,92
97249,20,92
97250,15,92
97251,16,92
97252,20,92
97253,16,92
97254,20,92
97255,10,92
97256,16,92
97257,16,92
97258,20,92
97259,15,92
97260,20,92
97261,16,92
97262,20,92
97263,15,92
97264,20,92
97265,15,92
97266,20,92
97267,20,92
97268,20,92
97269,16,92
97270,16,92
97271,20,84
97272,13,84
97273,20,84
97274,16,84
97275,20,84
97276,20,84
97277,13,84
97278,13,84
97279,15,84
97280,16,84
97281,16,84
97282,20,84
97283,16,84
97284,20,84
97285,20,84
97286,10,84
97287,16,84
97288,20,84
97289,20,84
97290,20,84
97291,16,84
97292,20,84
97293,16,84
97294,16,84
97295,13,84
97296,19,92
97297,16,92
97298,12,92
97299,16,92
97300,16,92
97301,16,92
97302,3,92
97303,16,92
97304,16,91
97305,10,91
97306,1,91
97307,16,91
97308,16,91
97309,1,91
97310,9,91
97311,16,91
97312,12,91
97313,14,91
97314,1,91
97315,15,91
97316,16,91
97317,1,91
97318,1,91
97319,16,91
97320,13,91
97321,19,91
97322,16,91
97323,15,91
97324,16,91
97325,16,91
97326,10,88
97327,20,88
97328,15,88
97329,15,88
97330,20,88
97331,20,88
97332,20,88
97333,13,88
97334,20,88
97335,10,88
97336,10,88
97337,13,88
97338,15,88
97339,15,88
97340,15,88
97341,20,88
97342,10,88
97343,15,88
97344,20,88
97345,16,88
97346,13,88
97347,20,88
97348,20,88
97349,15,88
97350,10,88
97351,20,85
97352,16,85
97353,13,85
97354,20,85
97355,15,85
97356,20,85
97357,20,85
97358,20,85
97359,20,85
97360,15,85
97361,11,85
97362,15,85
97363,19,85
97364,13,85
97365,16,85
97366,13,85
97367,16,85
97368,10,85
97369,11,85
97370,11,85
97371,4,87
97372,16,87
97373,15,87
97374,19,87
97375,19,87
97376,13,87
97377,19,87
97378,13,87
97379,16,87
97380,1,87
97381,1,87
97382,15,87
97383,15,87
97384,4,87
97385,11,87
97386,19,87
97387,1,87
97388,1,87
97389,13,87
97390,16,87
97391,16,87
97392,16,87
97393,11,87
97394,11,87
97395,1,87
97396,16,87
97397,19,87
97398,16,87
97399,16,87
97400,13,92
97401,13,92
97402,4,92
97403,19,92
97404,19,92
97405,16,92
97406,1,92
97407,12,92
97408,16,92
97409,16,92
97410,19,92
97411,17,92
97412,12,92
97413,12,92
97414,19,92
97415,17,92
97416,10,92
97417,19,92
97418,4,92
97419,17,92
97420,4,92
97421,13,92
97422,4,92
97423,19,92
97424,12,92
97425,4,92
97426,12,92
97427,1,92
97428,4,92
97429,4,92
97430,13,91
97431,20,91
97432,11,91
97433,11,91
97434,20,91
97435,16,91
97436,15,91
97437,20,91
97438,15,91
97439,20,91
97440,16,91
97441,16,91
97442,13,91
97443,15,91
97444,15,91
97445,20,91
97446,15,91
97447,20,91
97448,15,91
97449,20,91
97450,4,89
97451,15,89
97452,4,89
97453,12,89
97454,1,89
97455,12,89
97456,15,89
97457,4,89
97458,4,89
97459,9,89
97460,3,89
97461,16,89
97462,9,89
97463,15,89
97464,16,89
97465,4,89
97466,16,89
97467,19,89
97468,4,89
97469,15,89
97470,1,89
97471,20,89
97472,1,89
97473,12,89
97474,4,89
97475,12,89
97476,1,89
97477,1,89
97478,12,89
97479,13,89
97480,20,88
97481,16,88
97482,20,88
97483,13,88
97484,20,88
97485,13,88
97486,20,88
97487,13,88
97488,13,88
97489,13,88
97490,20,88
97491,16,88
97492,13,88
97493,20,88
97494,20,88
97495,20,88
97496,3,88
97497,20,88
97498,20,88
97499,16,88
97500,20,88
97501,3,88
97502,3,88
97503,16,88
97504,20,88
97505,16,88
97506,16,88
97507,16,88
97508,16,88
97509,10,88
97510,20,88
97511,20,88
97512,10,88
97513,13,88
97514,16,88
97515,3,88
97516,20,88
97517,20,88
97518,20,88
97519,20,88
97520,16,88
97521,20,88
97522,20,88
97523,16,88
97524,20,88
97525,13,88
97526,20,88
97527,20,88
97528,10,87
97529,20,87
97530,13,87
97531,16,87
97532,19,87
97533,15,87
97534,15,87
97535,20,87
97536,20,87
97537,20,87
97538,15,87
97539,10,87
97540,16,87
97541,10,87
97542,3,87
97543,3,87
97544,20,87
97545,20,87
97546,20,87
97547,20,87
97548,16,87
97549,8,86
97550,16,86
97551,1,86
97552,13,86
97553,13,86
97554,9,86
97555,17,86
97556,17,86
97557,1,86
97558,17,86
97559,13,86
97560,17,86
97561,16,86
97562,16,86
97563,13,86
97564,19,86
97565,3,86
97566,10,86
97567,3,86
97568,1,86
97569,19,86
97570,19,86
97571,1,86
97572,13,86
97573,19,86
97574,3,86
97575,19,86
97576,9,86
97577,17,86
97578,16,86
97579,17,92
97580,20,92
97581,16,92
97582,1,92
97583,1,92
97584,1,92
97585,20,92
97586,17,92
97587,13,92
97588,16,92
97589,3,92
97590,3,92
97591,16,92
97592,16,92
97593,20,92
97594,20,92
97595,20,92
97596,20,92
97597,15,92
97598,20,92
97599,16,92
97600,16,92
97601,17,92
97602,1,91
97603,16,91
97604,17,91
97605,16,91
97606,16,91
97607,16,91
97608,12,94
97609,16,94
97610,12,94
97611,16,94
97612,16,94
97613,15,94
97614,3,94
97615,16,94
97616,12,94
97617,12,94
97618,19,94
97619,19,94
97620,16,94
97621,15,94
97622,16,94
97623,15,94
97624,1,94
97625,19,94
97626,19,94
97627,16,94
97628,19,94
97629,19,94
97630,19,94
97631,16,94
97632,16,94
97633,19,94
97634,19,94
97635,12,94
97636,13,94
97637,1,94
97638,16,93
97639,15,93
97640,20,93
97641,20,93
97642,20,92
97643,16,92
97644,20,92
97645,16,92
97646,20,92
97647,20,92
97648,20,92
97649,15,92
97650,20,92
97651,13,92
97652,20,92
97653,20,92
97654,13,92
97655,13,92
97656,15,92
97657,16,92
97658,20,92
97659,20,92
97660,20,92
97661,15,92
97662,16,92
97663,19,87
97664,11,87
97665,16,87
97666,13,87
97667,13,87
97668,13,87
97669,13,87
97670,19,87
97671,12,87
97672,1,87
97673,9,87
97674,13,87
97675,1,87
97676,9,87
97677,1,87
97678,16,87
97679,1,87
97680,13,87
97681,9,87
97682,13,87
97683,12,87
97684,16,87
97685,12,87
97686,19,87
97687,19,87
97688,19,87
97689,16,87
97690,13,87
97691,12,87
97692,20,85
97693,20,85
97694,20,85
97695,20,85
97696,15,85
97697,15,85
97698,16,85
97699,16,85
97700,13,85
97701,13,85
97702,20,85
97703,20,85
97704,20,84
97705,20,84
97706,20,84
97707,20,84
97708,20,84
97709,15,84
97710,13,84
97711,20,84
97712,20,84
97713,13,84
97714,13,91
97715,13,91
97716,19,91
97717,4,91
97718,9,91
97719,4,91
97720,17,91
97721,12,91
97722,12,91
97723,4,91
97724,9,91
97725,19,91
97726,17,91
97727,16,91
97728,16,91
97729,10,91
97730,16,91
97731,17,91
97732,12,91
97733,9,91
97734,9,91
97735,13,91
97736,1,91
97737,12,91
97738,12,91
97739,17,91
97740,4,91
97741,17,91
97742,19,91
97743,4,91
97744,20,92
97745,20,92
97746,20,92
97747,20,92
97748,20,92
97749,15,92
97750,20,92
97751,20,92
97752,20,92
97753,20,92
97754,20,92
97755,20,92
97756,20,92
97757,20,92
97758,20,92
97759,20,92
97760,20,92
97761,20,92
97762,20,92
97763,16,92
97764,20,92
97765,20,92
97766,13,92
97767,1,88
97768,3,88
97769,17,88
97770,16,88
97771,16,88
97772,16,88
97773,17,88
97774,16,88
97775,16,88
97776,9,88
97777,2,88
97778,1,88
97779,1,88
97780,9,88
97781,2,88
97782,1,88
97783,1,88
97784,1,88
97785,19,88
97786,19,88
97787,19,88
97788,16,88
97789,3,88
97790,3,88
97791,16,88
97792,1,88
97793,12,88
97794,17,88
97795,19,88
97796,4,88
97797,13,87
97798,16,87
97799,20,87
97800,11,87
97801,16,87
97802,16,87
97803,20,87
97804,10,87
97805,20,87
97806,13,87
97807,13,87
97808,20,87
97809,20,87
97810,20,84
97811,20,84
97812,13,84
97813,13,84
97814,13,84
97815,16,84
97816,20,84
97817,20,84
97818,13,84
97819,13,84
97820,20,84
97821,16,84
97822,20,84
97823,3,84
97824,20,84
97825,13,84
97826,20,84
97827,16,84
97828,3,83
97829,20,83
97830,20,83
97831,16,83
97832,13,83
97833,20,83
97834,13,83
97835,19,83
97836,3,83
97837,3,83
97838,13,83
97839,4,89
97840,4,89
97841,9,89
97842,4,89
97843,12,89
97844,4,89
97845,18,89
97846,10,89
97847,10,89
97848,10,89
97849,17,89
97850,4,89
97851,4,89
97852,4,89
97853,4,89
97854,12,89
97855,1,89
97856,17,89
97857,17,89
97858,12,89
97859,1,89
97860,4,89
97861,19,89
97862,4,89
97863,3,89
97864,12,89
97865,13,89
97866,3,89
97867,17,89
97868,12,89
97869,1,89
97870,20,89
97871,1,89
97872,1,89
97873,16,89
97874,16,89
97875,13,89
97876,1,89
97877,1,89
97878,16,89
97879,15,89
97880,19,89
97881,20,89
97882,15,89
97883,1,88
97884,16,88
97885,16,88
97886,3,88
97887,20,88
97888,1,88
97889,1,88
97890,16,85
97891,20,85
97892,10,85
97893,13,85
97894,19,85
97895,10,85
97896,20,85
97897,10,85
97898,16,85
97899,16,85
97900,11,85
97901,20,85
97902,13,85
97903,11,85
97904,11,85
97905,15,85
97906,13,85
97907,13,85
97908,15,85
97909,15,85
97910,13,85
97911,20,85
97912,13,85
97913,19,85
97914,20,85
97915,16,85
97916,16,85
97917,20,85
97918,20,85
97919,11,85
97920,20,85
97921,20,85
97922,20,85
97923,18,85
97924,20,85
97925,20,85
97926,20,85
97927,18,85
97928,20,85
97929,20,85
97930,13,85
97931,20,84
97932,20,84
97933,13,84
97934,16,84
97935,13,84
97936,18,84
97937,16,84
97938,20,84
97939,20,84
97940,18,84
97941,13,84
97942,11,84
97943,10,84
97944,10,84
97945,11,84
97946,11,84
97947,15,88
97948,1,88
97949,4,88
97950,1,88
97951,1,88
97952,1,88
97953,19,88
97954,1,88
97955,12,88
97956,12,88
97957,3,88
97958,3,88
97959,12,88
97960,19,88
97961,19,88
97962,15,88
97963,11,88
97964,15,88
97965,13,88
97966,19,88
97967,2,88
97968,2,88
97969,13,88
97970,1,88
97971,2,88
97972,1,88
97973,1,88
97974,1,88
97975,16,88
97976,16,88
97977,16,86
97978,16,86
97979,16,86
97980,16,86
97981,13,86
97982,1,86
97983,1,86
97984,10,86
97985,16,86
97986,19,86
97987,13,86
97988,16,86
97989,9,86
97990,17,86
97991,12,86
97992,12,86
97993,1,86
97994,13,86
97995,9,86
97996,1,86
97997,13,86
97998,4,86
97999,19,86
98000,9,86
98001,8,86
98002,13,86
98003,4,86
98004,13,86
98005,13,86
98006,13,86
98007,12,91
98008,18,91
98009,9,91
98010,9,91
98011,9,91
98012,19,91
98013,3,91
98014,15,91
98015,15,91
98016,15,91
98017,12,91
98018,12,91
98019,15,91
98020,12,91
98021,19,91
98022,15,91
98023,4,91
98024,16,91
98025,16,91
98026,16,91
98027,9,91
98028,9,91
98029,9,91
98030,12,91
98031,3,91
98032,13,91
98033,16,91
98034,13,91
98035,15,91
98036,15,91
98037,15,87
98038,20,87
98039,1,87
98040,1,87
98041,1,87
98042,1,87
98043,16,87
98044,16,87
98045,16,87
98046,16,87
98047,16,87
98048,13,87
98049,20,87
98050,20,87
98051,20,87
98052,20,87
98053,16,87
98054,16,87
98055,16,87
98056,16,87
98057,16,87
98058,16,87
98059,1,87
98060,19,87
98061,1,87
98062,13,87
98063,13,87
98064,20,87
98065,20,87
98066,20,87
98067,13,89
98068,1,89
98069,11,89
98070,9,89
98071,11,89
98072,17,89
98073,13,89
98074,1,89
98075,13,89
98076,17,89
98077,1,89
98078,8,89
98079,17,89
98080,16,89
98081,17,89
98082,1,89
98083,1,89
98084,8,89
98085,16,89
98086,16,89
98087,16,89
98088,3,89
98089,11,89
98090,8,89
98091,10,89
98092,1,89
98093,1,89
98094,8,89
98095,13,89
98096,9,89
98097,20,93
98098,10,93
98099,15,93
98100,20,93
98101,20,93
98102,20,93
98103,16,93
98104,20,93
98105,19,93
98106,20,93
98107,20,93
98108,10,93
98109,15,93
98110,20,93
98111,20,93
98112,20,93
98113,20,93
98114,20,93
98115,20,93
98116,20,93
98117,19,91
98118,4,91
98119,4,91
98120,16,91
98121,9,91
98122,19,91
98123,17,91
98124,17,91
98125,17,91
98126,18,90
98127,3,90
98128,9,90
98129,16,90
98130,4,90
98131,11,90
98132,16,90
98133,16,90
98134,16,90
98135,3,90
98136,17,90
98137,17,90
98138,4,90
98139,13,90
98140,19,90
98141,19,90
98142,12,90
98143,4,90
98144,18,90
98145,4,90
98146,16,90
98147,1,88
98148,12,88
98149,17,88
98150,16,88
98151,16,88
98152,16,88
98153,19,88
98154,1,88
98155,19,88
98156,17,88
98157,17,88
98158,1,88
98159,12,88
98160,1,88
98161,1,88
98162,19,88
98163,1,88
98164,16,88
98165,16,88
98166,16,88
98167,16,88
98168,16,88
98169,16,88
98170,16,88
98171,16,88
98172,16,88
98173,16,88
98174,1,88
98175,1,88
98176,17,88
98177,13,86
98178,1,86
98179,1,86
98180,16,86
98181,13,86
98182,20,86
98183,1,86
98184,10,86
98185,20,86
98186,1,86
98187,1,86
98188,20,86
98189,19,86
98190,20,86
98191,3,86
98192,1,86
98193,16,86
98194,16,86
98195,20,86
98196,15,86
98197,16,86
98198,20,86
98199,16,86
98200,20,86
98201,10,86
98202,3,86
98203,1,86
98204,20,86
98205,16,86
98206,19,86
98207,19,88
98208,1,88
98209,17,88
98210,17,88
98211,10,88
98212,13,88
98213,12,88
98214,19,88
98215,9,88
98216,1,88
98217,11,88
98218,15,88
98219,1,88
98220,13,88
98221,1,88
98222,19,87
98223,16,87
98224,1,87
98225,13,87
98226,13,87
98227,13,87
98228,13,87
98229,13,87
98230,16,87
98231,12,87
98232,13,87
98233,1,87
98234,1,87
98235,16,87
98236,16,87
98237,9,88
98238,11,88
98239,16,88
98240,9,88
98241,16,88
98242,16,88
98243,10,88
98244,16,88
98245,17,88
98246,12,88
98247,12,88
98248,16,88
98249,19,88
98250,16,88
98251,19,88
98252,11,88
98253,11,88
98254,16,88
98255,1,88
98256,12,88
98257,12,88
98258,3,88
98259,3,88
98260,3,88
98261,14,88
98262,19,88
98263,11,88
98264,11,88
98265,3,88
98266,13,88
98267,16,91
98268,9,91
98269,13,91
98270,13,91
98271,1,91
98272,19,91
98273,3,91
98274,19,91
98275,17,91
98276,15,91
98277,13,91
98278,17,91
98279,19,91
98280,10,91
98281,10,91
98282,3,91
98283,1,91
98284,13,91
98285,19,91
98286,17,91
98287,15,91
98288,1,91
98289,16,91
98290,17,91
98291,16,91
98292,16,91
98293,16,91
98294,16,91
98295,16,91
98296,16,91
98297,18,88
98298,13,88
98299,9,88
98300,3,88
98301,4,88
98302,11,88
98303,13,88
98304,9,88
98305,16,88
98306,1,88
98307,19,88
98308,1,88
98309,3,88
98310,19,88
98311,4,88
98312,12,88
98313,17,88
98314,16,88
98315,17,88
98316,19,88
98317,3,88
98318,9,88
98319,9,88
98320,18,88
98321,17,88
98322,3,88
98323,18,88
98324,12,88
98325,16,88
98326,3,88
98327,19,85
98328,11,85
98329,13,85
98330,3,85
98331,20,85
98332,13,85
98333,3,85
98334,20,85
98335,20,85
98336,20,85
98337,19,85
98338,20,85
98339,20,85
98340,20,85
98341,16,85
98342,13,85
98343,16,85
98344,20,85
98345,11,85
98346,11,85
98347,20,85
98348,20,85
98349,16,85
98350,20,85
98351,19,85
98352,20,85
98353,3,85
98354,20,85
98355,13,85
98356,15,85
98357,20,82
98358,20,82
98359,13,82
98360,11,82
98361,20,82
98362,20,82
98363,20,81
98364,20,81
98365,16,81
98366,20,81
98367,13,81
98368,13,81
98369,13,81
98370,20,81
98371,13,80
98372,13,80
98373,19,80
98374,13,80
98375,16,99
98376,20,96
98377,20,96
98378,20,96
98379,20,96
98380,16,96
98381,20,95
98382,19,95
98383,4,95
98384,4,95
98385,4,95
98386,10,95
98387,4,95
98388,4,95
98389,4,95
98390,16,95
98391,16,95
98392,4,95
98393,4,95
98394,1,95
98395,4,95
98396,19,95
98397,1,94
98398,4,94
98399,4,94
98400,4,94
98401,4,94
98402,19,94
98403,1,94
98404,1,94
98405,19,94
98406,4,94
98407,4,94
98408,16,94
98409,1,94
98410,4,94
98411,20,92
98412,20,92
98413,13,92
98414,15,92
98415,20,92
98416,16,92
98417,16,92
98418,16,92
98419,16,92
98420,16,92
98421,20,92
98422,20,92
98423,20,92
98424,20,92
98425,20,92
98426,20,92
98427,20,92
98428,20,92
98429,10,92
98430,13,92
98431,13,92
98432,13,92
98433,20,94
98434,16,94
98435,15,94
98436,20,94
98437,20,94
98438,20,94
98439,15,94
98440,20,94
98441,15,94
98442,16,94
98443,16,94
98444,20,94
98445,20,94
98446,15,94
98447,20,94
98448,20,94
98449,20,94
98450,20,94
98451,16,94
98452,16,94
98453,15,94
98454,15,94
98455,20,93
98456,16,93
98457,16,93
98458,16,93
98459,15,93
98460,20,93
98461,16,93
98462,19,91
98463,19,91
98464,12,91
98465,1,91
98466,17,91
98467,16,91
98468,19,91
98469,9,91
98470,13,91
98471,19,91
98472,19,91
98473,19,91
98474,17,91
98475,1,91
98476,12,91
98477,16,91
98478,12,91
98479,19,91
98480,19,91
98481,19,91
98482,12,91
98483,12,91
98484,12,91
98485,16,91
98486,19,91
98487,13,91
98488,19,91
98489,17,91
98490,16,91
98491,4,91
98492,16,86
98493,16,86
98494,16,86
98495,16,86
98496,9,86
98497,18,86
98498,12,86
98499,19,86
98500,13,86
98501,18,86
98502,17,86
98503,12,86
98504,12,86
98505,12,86
98506,19,86
98507,16,86
98508,10,86
98509,16,86
98510,16,86
98511,11,86
98512,12,86
98513,13,86
98514,13,86
98515,10,86
98516,17,86
98517,17,86
98518,17,86
98519,13,86
98520,3,86
98521,9,86
98522,10,88
98523,16,88
98524,3,88
98525,15,88
98526,20,88
98527,15,88
98528,10,88
98529,11,88
98530,18,88
98531,20,88
98532,15,88
98533,20,88
98534,20,88
98535,16,88
98536,3,88
98537,3,88
98538,15,88
98539,16,88
98540,20,88
98541,20,88
98542,20,88
98543,18,88
98544,20,88
98545,16,88
98546,16,88
98547,20,80
98548,13,80
98549,20,97
98550,15,97
98551,15,96
98552,20,96
98553,20,96
98554,15,95
98555,20,95
98556,13,95
98557,20,95
98558,15,95
98559,1,95
98560,15,94
98561,15,94
98562,16,94
98563,20,94
98564,1,92
98565,15,92
98566,20,92
98567,16,92
98568,13,92
98569,16,92
98570,20,92
98571,20,92
98572,1,92
98573,15,92
98574,1,92
98575,1,92
98576,15,92
98577,1,92
98578,20,92
98579,15,92
98580,1,92
98581,13,92
98582,16,92
98583,16,92
98584,16,92
98585,16,92
98586,16,92
98587,20,92
98588,1,92
98589,20,92
98590,16,92
98591,15,92
98592,16,92
98593,1,92
98594,15,86
98595,11,86
98596,9,86
98597,20,86
98598,15,86
98599,19,86
98600,1,86
98601,19,86
98602,1,86
98603,1,86
98604,16,86
98605,1,86
98606,13,86
98607,15,86
98608,13,86
98609,15,86
98610,13,86
98611,19,86
98612,13,86
98613,1,86
98614,19,86
98615,3,86
98616,20,86
98617,1,86
98618,17,86
98619,17,86
98620,17,86
98621,16,86
98622,16,86
98623,16,86
98624,20,89
98625,16,89
98626,16,89
98627,16,89
98628,20,89
98629,20,89
98630,16,89
98631,13,89
98632,13,89
98633,16,89
98634,15,89
98635,20,89
98636,15,89
98637,15,88
98638,20,88
98639,20,88
98640,20,88
98641,20,88
98642,20,88
98643,20,88
98644,20,87
98645,10,87
98646,15,87
98647,20,87
98648,20,87
98649,10,87
98650,15,87
98651,20,87
98652,20,87
98653,20,87
98654,20,87
98655,20,86
98656,20,86
98657,20,86
98658,20,86
98659,20,86
98660,20,86
